timestamp,value,is_anomaly
1,0.8312677097192114,0
2,0.7235454451231056,0
3,0.7264063014909428,0
4,0.9218300651867937,0
5,0.6920878042642533,0
6,0.8245945248685893,0
7,0.8884641959766149,0
8,0.5872263960359847,0
9,0.6549096065712896,0
10,0.820782251428736,0
11,0.7121060928286931,0
12,0.8341273551425541,0
13,0.7264063014909428,0
14,0.624403327741522,0
15,0.5776935657620199,0
16,0.8646323679848957,0
17,0.7874163271756256,0
18,0.5033371703760925,0
19,0.7569113143332844,0
20,0.9456619482214448,0
21,0.6577692519946323,0
22,0.6415644478145399,0
23,0.8989523513707369,0
24,0.8341273551425541,0
25,0.6720682497123871,0
26,0.7940895120262481,0
27,0.7264063014909428,0
28,0.8379408945698334,0
29,0.8512872642710776,0
30,0.7464258560428085,0
31,0.8989523513707369,0
32,0.884651922536762,0
33,0.7464258560428085,0
34,0.9361291179474804,0
35,0.861772722561553,0
36,0.8245945248685893,0
37,0.6682559212296022,0
38,0.7302200610899483,0
39,0.7121060928286931,0
40,0.584366750612642,0
41,0.6749291060802243,0
42,0.7702576840345281,0
43,0.7635844991839065,0
44,0.665396330849191,0
45,0.7902759725989683,0
46,0.8245945248685893,0
47,0.820782251428736,0
48,0.6854146194136312,0
49,0.8512872642710776,0
50,0.7807431973679355,0
51,0.7902759725989683,0
52,0.5938995808866063,0
53,0.6444240932378826,0
54,0.9218300651867937,0
55,0.47283221257668284,0
56,0.8484263528603089,0
57,0.6987609340719438,0
58,0.7435649996749718,0
59,0.8646323679848957,0
60,0.7836028427912782,0
61,0.8007614859323753,0
62,0.8112496413264974,0
63,0.8141090665781139,0
64,0.7969491574495908,0
65,0.8446140794204555,0
66,0.7264063014909428,0
67,0.7264063014909428,0
68,0.7969491574495908,0
69,0.7940895120262481,0
70,0.7874163271756256,0
71,0.7807431973679355,0
72,0.8179228261771194,0
73,0.7607250739322899,0
74,0.7435649996749718,0
75,0.7159196322559729,0
76,0.7368932459405704,0
77,0.8074346707829978,0
78,0.584366750612642,0
79,0.7540518890816679,0
80,0.6110582240277038,0
81,0.7569113143332844,0
82,0.8884641959766149,0
83,0.6949473946446645,0
84,0.7054329079780715,0
85,0.8045750253596551,0
86,0.7607250739322899,0
87,0.827455436279358,0
88,0.6949473946446645,0
89,0.7092464474053508,0
90,0.7874163271756256,0
91,0.6110582240277038,0
92,0.5938995808866063,0
93,0.8245945248685893,0
94,0.6043850391770822,0
95,0.7902759725989683,0
96,0.7435649996749718,0
97,0.0,1
98,0.8074346707829978,0
99,0.7330794863415644,0
100,0.7874163271756256,0
101,0.8112496413264974,0
102,0.7159196322559729,0
103,0.7769296579406557,0
104,0.9056241051051388,0
105,0.6549096065712896,0
106,0.8007614859323753,0
107,0.5605349226209224,0
108,0.908484961472976,0
109,0.8884641959766149,0
110,0.46901867314940304,0
111,0.8951373808272374,0
112,0.8312677097192114,0
113,0.7502381845255939,0
114,0.8922777354038947,0
115,0.7673968276666914,0
116,0.925643604614073,0
117,0.6787414345630092,0
118,0.861772722561553,0
119,0.8112496413264974,0
120,0.8045750253596551,0
121,0.6005714997498024,0
122,0.9323167894646951,0
123,0.6615827914219117,0
124,0.5977118543264601,0
125,0.8341273551425541,0
126,0.7502381845255939,0
127,0.8713055528355178,0
128,0.925643604614073,0
129,0.6682559212296022,0
130,0.8045750253596551,0
131,0.6139178694510465,0
132,0.855099537710931,0
133,0.9428023027981021,0
134,0.6615827914219117,0
135,0.6310765125921445,0
136,0.9151569353791031,0
137,0.8179228261771194,0
138,0.9189704748063829,0
139,0.8408005399931762,0
140,0.6510972780885047,0
141,0.7159196322559729,0
142,1.0,0
143,0.7092464474053508,0
144,0.5633945680442651,0
145,0.7092464474053508,0
146,0.7607250739322899,0
147,0.8512872642710776,0
148,0.7635844991839065,0
149,0.8884641959766149,0
150,0.7673968276666914,0
151,0.8779787376861394,0
152,0.6005714997498024,0
153,0.8779787376861394,0
154,0.7807431973679355,0
155,0.7569113143332844,0
156,0.8074346707829978,0
157,0.6282168671688018,0
158,0.7330794863415644,0
159,0.8179228261771194,0
160,0.6005714997498024,0
161,0.48999085571778034,0
162,0.9218300651867937,0
163,0.8713055528355178,0
164,0.5938995808866063,0
165,0.6787414345630092,0
166,0.7874163271756256,0
167,0.8512872642710776,0
168,0.8007614859323753,0
169,0.6949473946446645,0
170,0.9189704748063829,0
171,0.6920878042642533,0
172,0.4966640405684024,0
173,0.827455436279358,0
174,0.7502381845255939,0
175,0.6377496974427661,0
176,0.9056241051051388,0
177,0.7874163271756256,0
178,0.7673968276666914,0
179,0.8007614859323753,0
180,0.855099537710931,0
181,0.6949473946446645,0
182,0.8007614859323753,0
183,0.7197319056958262,0
184,0.6787414345630092,0
185,0.7397526711921869,0
186,0.8579591831342737,0
187,0.8074346707829978,0
188,0.6615827914219117,0
189,0.7607250739322899,0
190,0.8884641959766149,0
191,0.5128700006500573,0
192,0.7435649996749718,0
193,0.8112496413264974,0
194,0.7569113143332844,0
195,0.9018117766223535,0
196,0.7502381845255939,0
197,0.6577692519946323,0
198,0.9151569353791031,0
199,0.7540518890816679,0
200,0.6415644478145399,0
