timestamp,value,is_anomaly
1,0.4529553111444997,0
2,0.3709694376182,0
3,0.24327844322034053,0
4,0.4287656454702784,0
5,0.5013420928154488,0
6,0.5443555777335973,0
7,0.7150526067271059,0
8,0.6478494561347361,0
9,0.6680104013124435,0
10,0.20027236723400677,0
11,0.872313972483802,0
12,0.600807209329389,0
13,0.7768775764663829,0
14,0.2755379670917577,0
15,0.6532276783785136,0
16,0.6532276783785136,0
17,0.4583335333882843,0
18,0.6774198274935728,0
19,0.4717741635067654,0
20,0.686829253674702,0
21,0.5860195609044823,0
22,0.6061854729638512,0
23,0.5537600784237497,0
24,0.7674730757762305,0
25,0.38978828998045856,0
26,0.39919279067060387,0
27,0.5766126181641766,0
28,0.27150427971358226,0
29,0.8951615453425745,0
30,0.5295703713588367,0
31,0.7956964288286343,0
32,0.39919279067060387,0
33,0.413977955654687,0
34,0.03360161668686601,0
35,0.6532276783785136,0
36,0.36156245348721683,0
37,0.9247294746512722,0
38,0.39919279067060387,0
39,0.7580636495951083,0
40,0.6061854729638512,0
41,0.4529553111444997,0
42,0.4529553111444997,0
43,0.8010746510724189,0
44,0.4529553111444997,0
45,0.8051058550097636,0
46,0.5577962078520784,0
47,0.8198910613845243,0
48,0.6155899322633189,0
49,0.5053757801936314,0
50,0.600807209329389,0
51,0.6384424720037529,0
52,0.4529553111444997,0
53,0.4959687960626482,0
54,0.5913977831482597,0
55,0.6532276783785136,0
56,0.32392226532187607,0
57,0.6196261030823251,0
58,0.2849449098320562,0
59,0.14785193957555975,0
60,0.5537600784237497,0
61,0.7715042797135823,0
62,0.20967686792415918,0
63,0.49193510868447277,0
64,0.31451776463172365,0
65,0.38978828998045856,0
66,0.8104791517625642,0
67,0.6384424720037529,0
68,0.700269883793176,0
69,0.6196261030823251,0
70,0.5819859149169773,0
71,0.662632179068666,0
72,0.8575263240588882,0
73,0.5147827229339299,0
74,0.5954265450354583,0
75,0.6102166769011959,0
76,0.5241946325558828,0
77,0.6774198274935728,0
78,0.38978828998045856,0
79,0.6478494561347361,0
80,0.08064382210152843,1
81,0.5766126181641766,0
82,0.48252816594417425,0
83,0.4677405175192604,0
84,0.33333169150300535,0
85,0.5053757801936314,0
86,0.33736289544035003,0
87,0.5107540024374089,0
88,0.4865568864406953,0
89,0.6438182521973914,0
90,0.46236722076645975,0
91,0.39919279067060387,0
92,0.9623647373256361,1
93,0.3521481018151107,0
94,0.5147827229339299,0
95,0.40457101291438846,0
96,0.24327844322034053,0
97,0.7096743844833213,0
98,0.4717741635067654,0
99,0.7298353296610358,0
100,0.3279583947501976,0
101,0.413977955654687,0
102,0.6290306037724775,0
103,0.46236722076645975,0
104,0.3763476598619846,0
105,0.6290306037724775,0
106,0.23387394253019522,0
107,0.3185464851282376,0
108,0.8051058550097636,0
109,0.5631719880457027,0
110,0.5201585031275613,0
111,0.48252816594417425,0
112,0.4717741635067654,0
113,0.3427411176841275,0
114,0.3709694376182,0
115,0.33333169150300535,0
116,0.3279583947501976,0
117,0.3051058550097636,0
118,0.22849572028641063,0
119,0.5483842982301184,0
120,1.0,0
121,0.7338715004800491,0
122,0.6774198274935728,0
123,0.21908629410528846,0
124,0.27150427971358226,0
125,0.1854847188091,0
126,0.6155899322633189,0
127,0.21908629410528846,0
128,0.4327943659667923,0
129,0.5819859149169773,0
130,0.7190862941052814,0
131,0.21371299735248073,0
132,0.4327943659667923,0
133,0.6532276783785136,0
134,0.4959687960626482,0
135,0.3803763803584985,0
136,0.4583335333882843,0
137,0.5013420928154488,0
138,0.8817209152241006,0
139,0.7150526067271059,0
140,0.8198910613845243,0
141,0.38978828998045856,0
142,0.31451776463172365,0
143,0.6155899322633189,0
144,0.4529553111444997,0
145,0.9529577531946529,0
146,0.6680104013124435,0
147,0.39919279067060387,0
148,0.1666707919378183,0
149,0.3467723216214793,0
150,0.8010746510724189,0
151,0.6478494561347361,0
152,0.5860195609044823,0
153,0.6814510314309175,0
154,0.6680104013124435,0
155,0.5053757801936314,0
156,0.46236722076645975,0
157,0.32392226532187607,0
158,0.686829253674702,0
159,0.6102166769011959,0
160,0.7862894446976583,0
161,0.7916652248912897,0
162,0.47715238575054286,0
163,0.634408826016255,0
164,0.5954265450354583,0
165,0.6962337543648474,0
166,0.5672007085422237,0
167,0.7096743844833213,0
168,0.7809137058947044,0
169,0.6102166769011959,0
170,0.5672007085422237,0
171,0.600807209329389,0
172,0.6478494561347361,0
173,0.5295703713588367,0
174,0.5483842982301184,0
175,0.08064382210152843,0
176,0.9287631620294405,0
177,0.6774198274935728,0
178,0.3575287661090414,0
179,0.2903206900256876,0
180,0.4865568864406953,0
181,0.0,0
182,0.3575287661090414,0
183,0.5201585031275613,0
184,0.4529553111444997,0
185,0.26209733697328375,0
186,0.7298353296610358,0
187,0.7916652248912897,0
188,0.4677405175192604,0
189,0.3857521605521299,0
190,0.3185464851282376,0
191,0.6102166769011959,0
192,0.5913977831482597,0
193,0.600807209329389,0
194,0.17204408869062604,0
195,0.20430112912120535,0
196,0.7338715004800491,0
197,0.48252816594417425,0
198,0.447579572341553,0
199,0.36693575024001746,0
200,0.447579572341553,0
