timestamp,value,is_anomaly
1,0.49719403661245565,0
2,0.544092912197371,0
3,0.49709679261529516,0
4,0.5284729208632797,0
5,0.5127459451972101,0
6,0.5597907066967451,0
7,0.5128140279465612,0
8,0.5128140279465612,0
9,0.5284048381139428,0
10,0.5128529295292026,0
11,0.5127459451972101,0
12,0.49719403661245565,0
13,0.5284242789458204,0
14,0.5284048381139428,0
15,0.5441318137800124,0
16,0.5284729208632797,0
17,0.5283659365313014,0
18,0.5128529295292026,0
19,0.5127848467798515,0
20,0.49719403661245565,0
21,0.49723295811399737,0
22,0.5441318137800124,0
23,0.544092912197371,0
24,0.49719403661245565,0
25,0.5441318137800124,0
26,0.5283659365313014,0
27,0.5284242789458204,0
28,0.5284242789458204,0
29,0.512891831111844,0
30,0.5128529295292026,0
31,0.5285118224459211,0
32,0.5284242789458204,0
33,0.512891831111844,0
34,0.5284729208632797,0
35,0.49719403661245565,0
36,0.49719403661245565,0
37,0.5909625866966906,0
38,0.6537148631115457,0
39,0.6693834764442244,0
40,0.7007693251081406,0
41,0.6693834764442244,0
42,0.6537245835274774,0
43,0.6223873568621485,0
44,0.5597517851952176,0
45,0.5597907066967451,0
46,0.5597907066967451,0
47,0.5284242789458204,0
48,0.5597226239474082,0
49,0.5597517851952176,0
50,0.5754203985278963,0
51,0.5753912372800727,0
52,0.9368295066731633,0
53,1.0,0
54,0.9525370415073553,0
55,0.8895416152618338,0
56,0.7635799638563867,0
57,0.6380170686121858,0
58,0.5596739820299348,0
59,0.544092912197371,0
60,0.5597517851952176,0
61,0.5597517851952176,0
62,0.5909820275285824,0
63,0.5911084726113245,0
64,0.5753523356974313,0
65,0.49716487536464626,0
66,0.0,1
67,0.6380170686121858,0
68,0.7792388368542333,0
69,0.8580195811803435,0
70,0.9052199490104442,0
71,0.873688214431894,0
72,0.7007693251081406,0
73,0.5910695710286831,0
74,0.5127848467798515,0
75,0.5127459451972101,0
76,0.5597907066967451,0
77,0.5753231545307216,0
78,0.6066798220279424,0
79,0.5753523356974313,0
80,0.5597226239474082,0
81,0.5597517851952176,0
82,0.5596739820299348,0
83,0.5284437396965842,0
84,0.5440539906958577,0
85,0.5754690404453555,0
86,0.5597517851952176,0
87,0.5284242789458204,0
88,0.5597517851952176,0
89,0.5598198679445687,0
90,0.49723295811399737,0
91,0.5127459451972101,0
92,0.5441318137800124,0
93,0.5596739820299348,0
94,0.5128529295292026,0
95,0.544092912197371,0
96,0.5441707153626538,0
97,0.5284242789458204,0
98,0.5284729208632797,0
99,0.5597517851952176,0
100,0.5597226239474082,0
101,0.544092912197371,0
102,0.5284729208632797,0
103,0.5598198679445687,0
104,0.5596739820299348,0
105,0.5284729208632797,0
106,0.49708705228047734,0
107,0.5596739820299348,0
108,0.5597517851952176,0
109,0.5597907066967451,0
110,0.5128140279465612,0
111,0.5441318137800124,0
112,0.5128140279465612,0
113,0.5284048381139428,0
114,0.5127848467798515,0
115,0.5284048381139428,0
116,0.5284242789458204,0
117,0.5597517851952176,0
118,0.5440539906958577,0
119,0.5597517851952176,0
120,0.5127070436145686,0
121,0.5440248294480341,0
122,0.5128140279465612,0
123,0.5441318137800124,0
124,0.5128529295292026,0
125,0.49719403661245565,0
126,0.49716487536464626,0
127,0.4815643248624326,0
128,0.5128140279465612,0
129,0.5285118224459211,0
130,0.49723295811399737,0
131,0.5128140279465612,0
132,0.5126486812811635,0
133,0.5128529295292026,0
134,0.49712595386311875,0
135,0.5284729208632797,0
136,0.5441318137800124,0
137,0.5284048381139428,0
138,0.5284729208632797,0
139,0.5440150891132163,0
140,0.5285118224459211,0
141,0.5127848467798515,0
142,0.5128529295292026,0
143,0.49716487536464626,0
144,0.5284729208632797,0
145,0.5440248294480341,0
146,0.49712595386311875,0
147,0.5597517851952176,0
148,0.5128529295292026,0
149,0.5284729208632797,0
150,0.5284242789458204,0
151,0.5128140279465612,0
152,0.512891831111844,0
153,0.5284242789458204,0
154,0.544092912197371,0
155,0.49719403661245565,0
156,0.5284048381139428,0
157,0.49723295811399737,0
158,0.5441318137800124,0
159,0.5283951176980111,0
160,0.5285507240285625,0
161,0.5598490491112784,0
162,0.5597226239474082,0
163,0.5597226239474082,0
164,0.5441609949467221,0
165,0.544092912197371,0
166,0.5284729208632797,0
167,0.5285118224459211,0
168,0.5283951176980111,0
169,0.5284729208632797,0
170,0.49712595386311875,0
171,0.5284242789458204,0
172,0.5284242789458204,0
173,0.5597517851952176,0
174,0.5285118224459211,0
175,0.5441707153626538,0
176,0.5597226239474082,0
177,0.5284242789458204,0
178,0.49723295811399737,0
179,0.5284729208632797,0
180,0.5284242789458204,0
181,0.5441609949467221,0
182,0.5128140279465612,0
183,0.5284729208632797,0
184,0.49716487536464626,0
185,0.5284729208632797,0
186,0.49716487536464626,0
187,0.5128529295292026,0
188,0.5128140279465612,0
189,0.5128140279465612,0
190,0.49716487536464626,0
191,0.5128140279465612,0
192,0.49716487536464626,0
193,0.5440539906958577,0
194,0.5597226239474082,0
195,0.5127848467798515,0
196,0.5596739820299348,0
197,0.5597226239474082,0
198,0.5441707153626538,0
199,0.5441318137800124,0
200,0.4972718596966388,0
