timestamp,value,is_anomaly
1,39.23429765,0
2,39.19165458,0
3,39.32219802,0
4,40.1249754,0
5,39.48518187,0
6,39.09664886,0
7,39.96072323,0
8,38.68993654,0
9,39.4312495,0
10,39.48822096,0
11,38.65363735,0
12,37.6037073,0
13,37.46566699,0
14,36.75931151,0
15,36.82463826,0
16,37.35491753,0
17,38.04464605,0
18,37.12259003,0
19,38.45337734,0
20,39.22083607,0
21,37.5232871,0
22,37.57005883,0
23,37.90736785,0
24,38.36868892,0
25,38.32183584,0
26,39.08904859,0
27,39.33798585,0
28,39.49513954,0
29,38.61022889,0
30,39.40451128,0
31,39.01655375,0
32,39.32902819,0
33,39.46899652,0
34,37.35088804,0
35,37.91469194,0
36,37.3055792,0
37,36.07003891,0
38,36.84439293,0
39,36.59214092,0
40,37.4384858,0
41,38.30242062,0
42,39.71362641,0
43,38.90523159,0
44,39.90714247,0
45,39.16309554,0
46,38.33495573,0
47,38.67622185,0
48,39.15216421,0
49,39.41717104,0
50,38.94578596,0
51,38.51956395,0
52,39.64613047,0
53,38.07366036,0
54,38.39936317,0
55,40.69907593,0
56,39.66747647,0
57,37.50099737,0
58,35.94413149,0
59,36.50069868,0
60,36.68528864,0
61,35.35253881,0
62,36.24017605,0
63,36.61810739,0
64,38.08815656,0
65,37.64568082,0
66,39.1124811,0
67,37.26035332,0
68,38.54843867,0
69,37.47841934,0
70,36.55871684,0
71,36.46676084,0
72,37.46721455,0
73,37.90735255,0
74,38.36248673,0
75,38.48147799,0
76,38.33168806,0
77,38.36379732,0
78,39.2299268,0
79,39.47581735,0
80,40.12431444,0
81,39.12705205,0
82,37.23475542,0
83,37.54281134,0
84,36.55591283,0
85,36.74304959,0
86,36.18294095,0
87,35.88531625,0
88,37.65850596,0
89,37.00223714,0
90,38.19802611,0
91,38.9288047,0
92,37.5,0
93,36.59696759,0
94,36.93645003,0
95,35.72606545,0
96,37.37013559,0
97,37.39948208,0
98,35.96915117,0
99,37.42861327,0
100,38.42809691,0
101,37.43040235,0
102,38.12902844,0
103,39.17504894,0
104,40.17308973,0
105,37.88560158,0
106,37.16400467,0
107,38.14627082,0
108,37.21425529,0
109,35.82883955,0
110,35.34373117,0
111,36.72139366,0
112,37.1317434,0
113,38.51229381,0
114,39.40447861,0
115,38.49369921,0
116,37.10843373,0
117,36.23866919,0
118,36.22199687,0
119,36.96803891,0
120,37.87925903,0
121,37.82696177,0
122,38.65918627,0
123,38.91365442,0
124,38.95801319,0
125,38.26354414,0
126,37.91803478,0
127,39.1991429,0
128,40.39881832,0
129,39.45154254,0
130,39.18367347,0
131,37.39964318,0
132,37.76617954,0
133,37.22086104,0
134,36.34154351,0
135,36.05390768,0
136,37.47383971,0
137,36.73297479,0
138,38.32158873,0
139,38.90432472,0
140,37.33187534,0
141,36.61922422,0
142,37.2835173,0
143,37.68115942,0
144,38.43396997,0
145,40.03144072,0
146,38.06648009,0
147,37.71282206,0
148,39.62245256,0
149,39.71813276,0
150,40.35992664,0
151,39.53003971,0
152,39.13515077,0
153,39.03522205,0
154,39.01969837,0
155,37.26093152,0
156,37.5913784,0
157,36.59257071,0
158,36.30771357,0
159,36.96627023,0
160,38.65403914,0
161,38.86921244,0
162,38.93392914,0
163,38.43935844,0
164,37.81957732,0
165,38.50431448,0
166,37.77606458,0
167,37.88452334,0
168,38.18490095,0
169,40.06578647,0
170,39.69650842,0
171,38.78680974,0
172,38.51403754,0
173,39.28703459,0
174,39.11791179,0
175,39.88071571,0
176,38.42762125,0
177,39.71853639,0
178,39.23392182,0
179,36.57400217,0
180,37.69179453,0
181,36.08502584,0
182,36.33133621,0
183,36.16619452,0
184,36.14442295,0
185,37.64904176,0
186,37.31076923,0
187,38.99378244,0
188,39.70816185,0
189,38.08766983,0
190,36.95962674,0
191,39.10259261,0
192,37.82683434,0
193,38.36378815,0
194,38.70749287,0
195,39.56872287,0
196,39.00093565,0
197,38.14232543,0
198,40.66109828,0
199,39.7265892,0
200,40.59895257,0
201,39.16478555,0
202,39.07988706,0
203,37.77722194,0
204,38.22993424,0
205,36.22267018,0
206,36.61542923,0
207,35.26745863,0
208,36.9344,0
209,38.06074624,0
210,37.6619427,0
211,38.16591877,0
212,39.03649954,0
213,38.90273072,0
214,38.536401,0
215,37.32057416,0
216,38.62651356,0
217,38.07240244,0
218,38.51238883,0
219,38.26048215,0
220,38.07955409,0
221,39.03310562,0
222,38.59574209,0
223,39.26940639,0
224,38.76370738,0
225,37.8725753,0
226,37.84887679,0
227,36.10223642,0
228,36.52556429,0
229,35.21126761,0
230,34.20573356,0
231,35.07014028,0
232,36.47654947,0
233,37.02398187,0
234,37.26548284,0
235,38.25884491,0
236,36.99337173,0
237,35.64375987,0
238,36.45659616,0
239,37.34392253,0
